65454;65479;8084;9154733
65454;65479;8084;9155027
65456;65376;8085;9155174
65458;65389;8086;9155762
65458;65389;8086;9156007
65464;65406;8087;9156154
65469;65436;8088;9156399
65430;65378;8089;9156840
65430;65454;8089;9157036
65358;65447;8090;9157526
65477;75515;8091;9157967
65477;75515;8091;9158016
null;99999;8092;9158408
65461;65425;8093;9158947
65461;65425;8093;9159045
65485;65486;8094;9159290
65486;65487;8095;9159829
65486;65502;8095;9160025
65491;65485;8096;9160368
65496;65493;8097;9160760
65496;65499;8097;9161005
65498;65488;8098;9161201
65499;65509;8099;9161789
65499;99999;8099;9162034
65500;65491;8100;9162230
65501;65498;8101;9162622
65501;65508;8101;9163014
65504;65489;8102;9163161
65505;65490;8103;9163651
65505;65633;8103;9164043
65509;65500;8104;9164092
65513;65505;8105;9164631
65513;65512;8105;9165023
65489;65503;8106;9165072
65534;65421;8107;9165562
65541;65511;8108;9166003
65543;65533;8109;9166444
65547;65543;8110;9166934
65547;65543;8110;9167032
65549;65547;8111;9167522
65550;65540;8112;9167963
65550;65540;8112;9168012
65554;65532;8113;9168502
65557;65554;8114;9168943
65557;65554;8114;9169041
65558;65573;8115;9169629
65558;75715;8115;9170021
65560;65553;8116;9170070
65565;65559;8117;9170511
65565;75713;8117;9171001
65567;65566;8118;9171148
65569;65556;8119;9171687
65569;99999;8119;9172030
65570;65562;8120;9172177
65573;65610;8121;9172569
65573;90000;8121;9173010
65575;65585;8122;9173059
65579;65595;8123;9173500
65596;65558;8124;9173941
65596;65558;8124;9174039
65597;65568;8125;9174382
65597;75727;8125;9175019
65599;65536;8126;9175068
65601;90000;8127;9175509
65603;65557;8128;9175803
65603;65557;8128;9176048
75703;65534;8129;9176587
65546;65548;8130;9177028
65771;65824;8131;9177371
65776;65778;8132;9177910
65776;65778;8132;9178008
65782;65818;8133;9178400
65783;65794;8134;9178743
65784;65776;8135;9179135
65785;65793;8136;9179527
65786;65848;8137;9179968
65786;65848;8137;9180017
65787;65785;8138;9180360
76001;65789;8139;9180703
76001;99999;8139;9181046
65793;65783;8140;9181095
65808;65784;8141;9181683
65808;65787;8141;9182026
65809;65805;8142;9182075
65810;65812;8143;9182565
65810;65816;8143;9183006
65826;65774;8144;9183104
65836;65819;8145;9183447
65820;65821;8146;9183839
65820;76009;8146;9184035
65795;65807;8147;9184133
65796;65800;8148;9184525
65802;65810;8149;9184966
65802;65810;8149;9185015
65803;65795;8150;9185505
65812;65770;8151;9185995
65812;65770;8151;9186044
65824;65804;8152;9186632
65827;65797;8153;9186828
65827;65799;8153;9187024
76006;65843;8154;9187122
65797;65798;8155;9187465
65671;65775;8156;9187710
65671;65788;8156;9188004
65631;65628;8157;9188151
65632;65709;8158;9188641
65632;90000;8158;9189033
65633;65630;8159;9189180
65635;65632;8160;9189572
65644;65643;8161;9190013
65645;65655;8162;9190405
65634;65631;8163;9190748
65634;65631;8163;9191042
65650;65652;8164;9191091
65652;65659;8165;9191532
65653;65651;8166;9192022
65654;65663;8167;9192267
65656;65635;8168;9192708
65647;65644;8169;9193002
65657;65669;8170;9193492
65660;65649;8171;9193884
65660;65653;8171;9194031
65661;65650;8172;9194374
65663;65639;8173;9194815
65663;65642;8173;9195011
65664;65659;8174;9195256
65666;65645;8175;9195746
65666;65657;8175;9196040
65667;65665;8176;9196138
65669;65646;8177;9196628
65670;65662;8178;9197020
65668;65670;8179;9197412
65672;65660;8180;9197804
65672;65660;8180;9198000
65690;65696;8181;9198098
65692;75935;8182;9198686
65692;75937;8182;9199029
65694;65692;8183;9199176
65697;65688;8184;9199764
65862;90000;8207;9210045
65876;65868;8208;9210192
65866;65869;8209;9210584
65867;65849;8210;9210927
65867;65849;8210;9211025
65869;65858;8211;9211270
65871;65859;8212;9211711
65871;65873;8212;9212005
65872;65860;8213;9212250
65873;65865;8214;9212642
65883;65875;8215;9213034
65875;65870;8216;9213377
65871;99999;8212;9213818
3081;13007;1057;1610045
3082;13043;1058;1610437
13007;3076;1059;1610878
4250;20099;2023;2610045
3867;4203;2024;2610388
4016;3893;2025;2610731
7121;7121;4037;4610045
7165;7171;4038;4610290
null;7100;4039;4610339
46140;46140;4041;4610780
7068;7068;4042;4610878
6998;6998;4043;4610927
8505;54795;5018;5610045
8506;8505;5019;5610094
8507;9219;5020;5610535
8171;50076;7041;7610045
8200;8027;7042;7610143
50007;50021;7043;7610682
50041;50056;7045;7610927
60080;60086;8327;9610045
60081;60093;8328;9610339
60084;60065;8329;9610633
60087;60075;8330;9610976
13007;13003;1059;1611025
13019;3075;1060;1611417
13040;13040;1061;1611809
4016;4223;2025;2611025
4019;3894;2026;2611368
6906;7167;4044;4611025
7167;6906;4045;4611123
7093;7093;4046;4611319
7179;7130;4047;4611564
7130;7170;4048;4611760
7188;46022;4049;4611858
7180;7148;4051;4611956
8507;9228;5020;5611025
9155;54368;5021;5611123
9219;9343;5022;5611466
50041;50056;7045;7611025
50335;50041;7047;7611123
50091;9526;7049;7611319
8202;9501;7050;7611368
9501;8202;7051;7611515
50070;8252;7052;7611809
60087;60082;8330;9611025
60089;60023;8331;9611466
60090;60028;8332;9611662
13040;13136;1061;1612005
3079;3079;1062;1612054
3080;3080;1063;1612152
13033;13033;1064;1612201
3083;3083;1065;1612495
13029;3089;1066;1612642
3090;13009;1067;1612887
4019;20452;2026;2612005
4166;4019;2027;2612054
4020;3829;2028;2612544
7180;46043;4051;4612005
6908;6908;4052;4612103
6983;6983;4054;4612152
46002;46002;4055;4612348
6901;7053;4056;4612397
7053;6901;4057;4612544
7040;7135;4059;4612740
6911;6911;4061;4612789
7125;7112;4062;4612838
9219;99999;5022;5612005
9228;8506;5023;5612054
9256;8639;5024;5612397
9343;54156;5025;5612838
50070;50123;7052;7612005
8104;50008;7053;7612152
50008;8104;7054;7612593
8177;50332;7055;7612838
8291;8177;7056;7612887
8290;8145;7057;7612985
60090;60092;8332;9612005
60091;60002;8333;9612152
60119;60008;8334;9612348
60029;60015;8335;9612838
3090;13020;1067;1613034
13009;13098;1068;1613181
13098;3090;1069;1613328
3752;18001;1070;1613622
18001;3751;1071;1613867
4021;4050;2029;2613034
3833;4187;2030;2613573
7125;99999;4062;4613034
7112;7125;4064;4613083
7028;7117;4065;4613230
7166;7166;4066;4613328
7163;7163;4067;4613377
7176;7176;4068;4613426
6979;6979;4069;4613475
7151;46009;4070;4613818
6985;7049;4072;4613916
6986;6986;4073;4613965
9343;99999;5025;5613034
54399;54169;5026;5613132
54459;54519;5027;5613230
55155;54026;5028;5613720
8508;54272;5029;5613916
8290;8145;7057;7613034
9539;8290;7058;7613132
50147;8103;7061;7613230
8289;50305;7062;7613377
8255;8140;7063;7613475
50095;8255;7064;7613818
60029;60030;8335;9613034
60097;60007;8336;9613230
60049;60036;8337;9613720
18001;3751;1071;1614014
3502;3503;1201;1614259
3503;3504;1202;1614602
3504;3502;1203;1614847
3833;4264;2030;2614014
4223;4020;2031;2614161
4048;3876;2032;2614749
6987;6987;4074;4614014
6990;6990;4075;4614063
7106;7106;4077;4614161
46095;7160;4078;4614210
46033;7161;4079;4614259
7164;7164;4081;4614406
6982;6982;4083;4614455
46017;6995;4085;4614553
46037;46037;4088;4614945
7136;7136;4092;4614994
8508;54272;5029;5614014
8509;8695;5030;5614455
8510;8511;5031;5614847
8046;8074;7065;7614014
50024;8046;7066;7614406
60049;60060;8337;9614014
60102;60021;8338;9614161
60106;60006;8339;9614553
60063;60039;8340;9614847
60050;60045;8341;9614994
3504;3506;1203;1615043
3505;16002;1204;1615239
3506;3505;1205;1615582
4048;4049;2032;2615043
20307;3883;2033;2615288
3876;4277;2034;2615680
7119;7119;4093;4615043
46147;46147;4094;4615141
7178;7178;4097;4615190
7002;7002;4099;4615239
7118;7001;4101;4615337
7001;7118;4102;4615729
7000;7143;4103;4615778
7050;7050;4106;4615827
7153;7153;4107;4615876
46006;46075;4110;4615925
6992;6992;4111;4615974
8510;8648;5031;5615043
8511;8512;5032;5615386
8513;8513;5033;5615729
50249;50075;7067;7615043
8093;8127;7068;7615141
8127;8093;7069;7615484
60050;60045;8341;9615043
60120;60066;8342;9615190
60122;60089;8343;9615533
60125;60077;8344;9615827
3506;16445;1205;1616023
3508;3501;1206;1616072
3509;3508;1207;1616513
16084;3507;1208;1616856
3876;20036;2034;2616023
4047;4051;2035;2616317
4051;3924;2036;2616954
6992;6992;4111;4616023
7055;7055;4112;4616072
7097;7097;4114;4616121
7024;7024;4115;4616317
7012;7012;4116;4616366
7139;7139;4117;4616415
46028;46028;4122;4616464
7043;7043;4125;4616513
7702;7702;4127;4616562
7707;7707;4128;4616660
7704;7132;4129;4616709
7705;7706;4130;4616905
8678;8508;5034;5616023
8695;8509;5035;5616611
8774;8990;5036;5616954
8127;50294;7069;7616023
8215;8274;7070;7616072
8218;8215;7071;7616954
60125;60083;8344;9616023
60129;60009;8345;9616219
60208;60203;8346;9616611
16084;16083;1208;1617003
3515;3513;1209;1617297
3516;3517;1210;1617493
16153;3516;1211;1617689
16099;16013;1212;1617836
4051;3924;2036;2617003
4079;4016;2037;2617444
6312;6311;4201;4617003
6366;41317;4202;4617493
6392;6303;4203;4617542
41082;41109;4207;4617738
6456;41082;4208;4617787
6410;6410;4210;4617934
6347;6347;4211;4617983
8774;8990;5036;5617003
8898;54096;5037;5617738
8218;8215;7071;7617003
8234;50090;7072;7617689
60208;60209;8346;9617003
60203;60215;8347;9617199
60204;60206;8348;9617738
16099;16047;1212;1618032
3523;3519;1214;1618277
3524;3522;1215;1618718
4079;99999;2037;2618032
4151;4021;2038;2618081
4264;4017;2039;2618571
41017;41235;4212;4618032
6419;6419;4213;4618375
6396;6393;4215;4618522
6397;6365;4216;4618767
6316;6348;4217;4618963
8898;54247;5037;5618032
8990;9129;5038;5618277
8234;50137;7072;7618032
8274;8218;7073;7618424
60204;60219;8348;9618032
60207;60210;8349;9618277
60210;60279;8350;9618767
3524;16091;1215;1619012
3525;3524;1216;1619159
16005;3527;1217;1619551
3528;3531;1218;1619845
4264;99999;2039;2619012
4277;3826;2040;2619110
20235;4204;2041;2619649
6316;6412;4217;4619012
6314;6309;4218;4619208
6364;6308;4219;4619551
8990;99999;5038;5619012
9032;8898;5039;5619061
9277;8678;5040;5619502
54009;8510;5041;5619943
8274;50310;7073;7619012
50185;50261;7074;7619110
60210;60279;8350;9619012
60212;60205;8351;9619061
60214;60278;8352;9619796
3528;16019;1218;1620041
3531;3528;1219;1620090
3532;16123;1220;1620384
16143;3532;1221;1620678
20235;99999;2041;2620041
4204;4194;2042;2620188
4194;3923;2043;2620874
6364;41219;4219;4620041
6363;6315;4222;4620090
6315;6304;4223;4620384
6313;6312;4224;4620629
6308;6364;4225;4620776
54009;9032;5041;5620041
54096;9285;5042;5620433
9043;54139;5043;5620727
56034;56083;6209;6620051
8408;9909;6210;6620102
8410;8457;6211;6620459
8423;8408;6212;6620867
8126;50051;7075;7620090
50040;50136;7076;7620139
50047;8098;7077;7620335
50163;50047;7078;7620482
50317;50149;7079;7620776
8220;8125;7082;7620874
50089;50344;7083;7620972
60214;60278;8352;9620041
60216;60201;8353;9620384
60218;60202;8354;9620825
3530;3530;1222;1621021
3536;3537;1227;1621119
3538;3536;1228;1621462
3534;3534;1230;1621658
3542;3542;1232;1621707
3544;3543;1235;1621805
3545;3545;1236;1621952
4194;20038;2043;2621021
4213;4180;2044;2621413
20724;20058;2045;2621903
6308;41079;4225;4621021
6307;6306;4226;4621070
6306;6307;4227;4621266
6348;6316;4228;4621364
6385;6492;4229;4621707
6311;6314;4230;4621805
9043;99999;5043;5621021
54591;9043;5044;5621119
8623;8623;5045;5621266
9031;8729;5046;5621511
9080;9031;5047;5621805
8423;8484;6212;6621020
8457;8410;6213;6621479
8470;8456;6214;6621887
50089;50344;7083;7621021
8047;8240;7084;7621119
8048;8230;7085;7621315
60218;60202;8354;9621021
60220;60211;8355;9621364
60225;60207;8356;9621658
3545;3545;1236;1622001
3546;3547;1240;1622050
3547;3546;1241;1622197
3746;3746;1242;1622491
3548;3740;1243;1622540
20724;20252;2045;2622001
20533;3825;2046;2622393
20004;3866;2047;2622834
6311;6314;4230;4622001
41080;41271;4233;4622197
6443;6318;4234;4622246
6393;6402;4235;4622540
6365;6389;4236;4622736
9080;54546;5047;5622001
8514;8737;5048;5622099
8871;54092;5049;5622589
54092;54541;5050;5622981
8470;8464;6214;6622040
8484;8409;6215;6622499
8049;8049;7086;7622001
8050;8217;7087;7622050
60227;60229;8357;9622001
60228;60230;8358;9622197
60231;60294;8359;9622687
60233;60284;8360;9622981
3549;3550;1244;1623030
3551;3755;1245;1623324
16214;3548;1246;1623814
20004;3866;2047;2623030
4025;4100;2048;2623275
4031;3839;2049;2623667
6365;41257;4236;4623030
6389;41115;4238;4623128
6472;41070;4239;4623177
41057;41331;4241;4623618
6345;6319;4242;4623667
6399;41072;4244;4623912
6374;6374;4246;4623961
54092;54541;5050;5623030
54541;8514;5051;5623373
8484;8424;6215;6623009
9902;9902;6216;6623162
9909;56008;6217;6623315
56021;8471;6218;6623723
8050;99999;7087;7623030
8080;8250;7088;7623079
60233;60284;8360;9623030
60235;60244;8361;9623275
60237;60240;8362;9623716
16214;16166;1246;1624010
3554;3552;1247;1624206
16340;16340;1248;1624451
3556;3563;1258;1624500
3558;3556;1259;1624941
4031;20641;2049;2624010
4100;3856;2050;2624108
4112;4027;2051;2624745
6322;6411;4248;4624010
41249;6362;4251;4624059
6323;6323;4252;4624108
6325;6325;4253;4624157
6435;6326;4257;4624206
6375;6375;4259;4624304
6356;6356;4260;4624402
6376;41117;4263;4624451
6466;6333;4264;4624500
6450;6450;4265;4624598
6482;41119;4268;4624647
6409;6482;4269;4624696
6455;6455;4274;4624745
6359;6359;4278;4624794
6458;6458;4282;4624843
6403;41246;4288;4624892
6354;6354;4290;4624941
6360;6360;4294;4624990
8725;8846;5052;5624010
8846;8725;5053;5624108
8886;8937;5054;5624353
56021;56016;6218;6624029
56052;56052;6219;6624233
8443;8443;6220;6624335
8420;56002;6221;6624641
8421;8465;6222;6624743
8422;8406;6223;6624998
8109;9538;7089;7624010
8117;8242;7090;7624794
60237;60247;8362;9624010
60239;60242;8363;9624353
60241;60233;8364;9624990
3558;3560;1259;1625039
3564;3557;1260;1625431
3565;3565;1261;1625872
3569;3567;1264;1625921
4112;4027;2051;2625039
4165;3882;2052;2625284
20009;4031;2053;2625676
6440;6440;4297;4625039
6361;6361;4299;4625088
6350;6350;4300;4625137
6332;6332;4302;4625186
6355;6355;4304;4625235
41177;41053;4306;4625284
6343;6343;4307;4625333
41107;6369;4308;4625431
6334;99999;4309;4625578
6335;6334;4315;4625627
6353;6353;4316;4625872
6340;6340;4318;4625970
8886;99999;5054;5625039
8916;54017;5055;5625088
8937;8840;5056;5625333
8422;8406;6223;6625049
8451;8428;6224;6625355
8465;8422;6225;6625508
8117;8242;7090;7625039
8151;50098;7091;7625676
8153;50068;7092;7625823
60241;60233;8364;9625039
60322;60297;8365;9625627
3569;3567;1264;1626019
3573;3570;1267;1626313
3572;3571;1268;1626509
3574;3574;1269;1626754
3575;16373;1270;1626852
3576;3576;1271;1626901
3663;3662;1272;1626999
20009;4286;2053;2626019
4198;20020;2054;2626166
4029;4249;2055;2626754
6340;6340;4318;4626019
6380;6380;4319;4626117
6436;6436;4322;4626166
6344;6344;4326;4626215
6377;6377;4331;4626313
6405;6405;4336;4626411
41090;41090;4338;4626460
6438;6367;4339;4626509
6048;6050;4401;4626607
6274;6074;4427;4626901
6050;6047;4402;4626950
9086;8886;5057;5626068
9218;8916;5058;5626411
54017;54473;5059;5626705
54093;9229;5060;5626852
8483;8419;6226;6626018
56014;8401;6227;6626171
8153;50402;7092;7626019
8173;8109;7093;7626607
8217;50002;7094;7626950
60322;60297;8365;9626019
60245;60239;8366;9626117
60247;60243;8367;9626362
60249;60238;8368;9626754
3663;3663;1272;1627048
3578;3578;1273;1627244
3579;3579;1274;1627440
3580;3580;1275;1627538
16148;3581;1276;1627636
16231;3582;1277;1627979
4029;99999;2055;2627048
3856;20580;2056;2627244
4227;4198;2057;2627587
4249;20282;2058;2627930
6050;6047;4402;4627048
6051;6046;4404;4627342
6047;6048;4406;4627587
6282;6271;4408;4627832
6019;6146;4409;4627930
54093;54561;5060;5627048
54084;54147;5061;5627342
54147;54084;5062;5627538
8852;54286;5063;5627685
54003;54003;5064;5627881
56014;56078;6227;6627038
56073;56014;6229;6627293
56040;56040;6230;6627956
8217;50083;7094;7627048
60249;60238;8368;9627048
60250;60234;8369;9627391
60255;60252;8370;9627734
60256;60213;8371;9627979
16231;16223;1277;1628028
16471;99999;1278;1628126
3583;3680;1281;1628175
16014;3584;1282;1628420
3753;3753;1283;1628616
3586;3587;1287;1628812
4249;20282;2058;2628028
4032;3809;2059;2628224
6019;6188;4409;4628028
6209;6013;4412;4628224
6214;6258;4413;4628469
6026;6027;4415;4628714
6022;6022;4417;4628910
54003;99999;5064;5628028
54286;8852;5065;5628077
8632;9181;5066;5628273
9284;8632;5067;5628567
8515;8667;5068;5628861
56040;56077;6230;6628007
8459;8459;6231;6628109
8401;9901;6232;6628364
8425;8427;6233;6628619
8427;8425;6234;6628874
8219;8206;7095;7628028
8230;8241;7096;7628959
60256;60213;8371;9628028
60257;60204;8372;9628322
60260;60225;8373;9628763
3586;16031;1287;1629008
16031;3586;1288;1629302
16118;16118;1289;1629645
16165;16077;1290;1629694
16175;16175;1291;1629890
4231;3841;2060;2629008
20107;3890;2061;2629596
6012;6085;4419;4629008
6021;6014;4420;4629155
6085;6012;4421;4629253
6227;6019;4422;4629400
6243;6237;4423;4629498
6188;6227;4424;4629645
6014;6021;4426;4629743
6133;6110;4429;4629841
6237;6226;4430;4629988
8515;8867;5068;5629008
8517;8734;5069;5629351
8660;8660;5070;5629939
8427;8426;6234;6629027
8411;8415;6235;6629180
8412;8414;6236;6629690
8230;8241;7096;7629008
8242;8048;7097;7629988
60260;60264;8373;9629008
60262;60254;8374;9629106
60265;60267;8375;9629302
60266;60250;8376;9629792
60276;60253;8377;9629939
16182;16182;1292;1630037
3596;3634;1293;1630135
3598;16041;1294;1630723
20107;20689;2061;2630037
20020;4227;2062;2630086
20317;4028;2063;2630625
6237;6243;4430;4630037
6117;6117;4432;4630184
6145;6145;4433;4630233
6033;6033;4435;4630282
6098;99999;4438;4630331
40029;40029;4439;4630380
6212;6212;4443;4630429
6132;6132;4446;4630478
6116;6116;4448;4630527
6084;6084;4450;4630576
6193;6193;4452;4630625
6072;40043;4455;4630674
6063;6064;4502;4630723
8660;9367;5070;5630037
8667;8517;5071;5630086
8681;8515;5072;5630723
8412;56067;6236;6630051
8413;56033;6237;6630255
8414;8411;6238;6630663
8242;8048;7097;7630037
8250;8160;7098;7630870
60276;60253;8377;9630037
60270;60275;8378;9630576
3598;16045;1294;1631017
3600;3598;1295;1631213
3601;3603;1296;1631703
20317;20152;2063;2631017
20152;3843;2064;2631164
4030;4263;2065;2631605
6063;40051;4502;4631017
6115;6065;4503;4631115
6176;6293;4504;4631262
6060;6057;4505;4631556
8681;8953;5072;5631017
8734;8516;5073;5631262
8776;8726;5074;5631752
8414;8418;6238;6631020
8417;8438;6239;6631275
8438;8454;6240;6631836
8250;8160;7098;7631017
8293;8047;7099;7631948
60270;60275;8378;9631017
60273;60260;8379;9631213
60279;60214;8380;9631654
3602;16016;1297;1632046
3603;3600;1298;1632781
4030;99999;2065;2632046
20212;4026;2066;2632095
4284;4117;2067;2632487
6108;6058;4506;4632046
6057;6060;4507;4632389
6058;6056;4508;4632879
8776;54090;5074;5632046
8854;54278;5075;5632291
8988;8787;5076;5632879
8438;8489;6240;6632040
8439;8416;6241;6632397
8440;56029;6242;6632958
8293;8047;7099;7632046
9538;8213;7100;7632389
60279;60290;8380;9632046
60281;60228;8381;9632144
60285;60241;8382;9632683
3603;3602;1298;1633026
3605;3604;1299;1633173
3606;3608;1300;1633516
3607;3599;1301;1633810
4284;20527;2067;2633026
4295;20032;2068;2633124
20017;3801;2069;2633859
6058;40044;4508;4633026
6059;6108;4509;4633320
6120;6293;4510;4633761
8988;9173;5076;5633026
8996;8988;5077;5633565
8769;8769;5078;5633859
8440;56029;6242;6633009
8449;9911;6243;6633774
9538;50206;7100;7633026
50030;8151;7101;7633075
60285;60241;8382;9633026
60286;60237;8383;9633075
60288;60269;8384;9633614
3607;3612;1301;1634006
3608;3611;1302;1634251
3609;3601;1303;1634545
3610;3609;1304;1634937
20017;4188;2069;2634006
4034;4090;2070;2634349
4090;4035;2071;2634839
6120;6293;4510;4634006
6064;6257;4511;4634251
6056;6210;4512;4634643
8769;99999;5078;5634006
8899;9088;5079;5634104
9088;8899;5080;5634398
8449;9911;6243;6634029
8454;8417;6244;6634488
8467;8439;6245;6634845
50034;50038;7102;7634006
50050;8050;7103;7634692
60288;60270;8384;9634006
60289;60232;8385;9634055
60290;60257;8386;9634692
3610;3609;1304;1635035
3615;3617;1305;1635427
3616;3743;1306;1635770
4090;20146;2071;2635035
4094;3918;2072;2635280
20146;3885;2073;2635721
6056;99999;4512;4635035
6065;40044;4513;4635182
6284;6284;4514;4635574
6168;6168;4517;4635623
6121;40046;4518;4635672
6054;6172;4521;4635966
9088;54900;5080;5635035
8593;54218;5081;5635231
54316;8593;5082;5635917
8467;8453;6245;6635049
8475;8413;6246;6635253
8496;56010;6247;6635865
50050;8173;7103;7635035
50103;9533;7104;7635378
50256;8080;7105;7635525
60290;60280;8386;9635035
60293;60231;8387;9635231
60296;60322;8388;9635476
60298;60312;8389;9635868
3616;3743;1306;1636015
3617;3618;1307;1636309
3620;3607;1308;1636799
20146;4147;2073;2636015
4147;3895;2074;2636309
4291;3828;2075;2636799
6054;6251;4521;4636015
6055;6121;4522;4636113
6269;6269;4524;4636260
6067;6067;4527;4636456
6128;6128;4529;4636554
6001;6001;4533;4636603
6114;6114;4535;4636750
6091;6091;4536;4636799
6006;6083;4537;4636848
6007;6006;4538;4636897
40036;40036;4539;4636946
54316;8593;5082;5636015
54108;54208;5083;5636652
8799;54125;5084;5636701
8496;56010;6247;6636018
8500;8440;6248;6636477
56029;8412;6249;6636936
50256;8117;7105;7636015
8139;8275;7106;7636113
8275;50014;7107;7636407
50014;8210;7108;7636701
60298;60312;8389;9636015
60300;60217;8390;9636358
60268;60259;8391;9636848
3620;3607;1308;1637044
3624;3678;1309;1637289
3626;3620;1310;1637779
4291;4116;2075;2637044
4101;4101;2076;2637485
20392;3832;2077;2637877
6007;99999;4538;4637044
6129;6129;4541;4637093
40056;40056;4544;4637142
6147;6147;4545;4637191
6044;6044;4546;4637240
6187;6192;4547;4637289
6130;6130;4549;4637387
6197;40088;4550;4637534
6138;6138;4552;4637583
6118;6118;4553;4637632
6079;99999;4554;4637681
6202;6053;4557;4637730
6092;6092;4559;4637779
6190;6190;4561;4637828
6127;6127;4565;4637926
6131;6131;4566;4637975
8799;99999;5084;5637044
9035;8799;5085;5637093
54125;9035;5086;5637485
54817;54670;5087;5637926
56029;8412;6249;6637038
8430;8430;6250;6637701
8429;8432;6251;6637803
50014;8210;7108;7637044
50168;8139;7110;7637191
8004;8150;7111;7637534
50010;8004;7112;7637828
60268;60259;8391;9637044
60303;60226;8392;9637191
60306;60261;8393;9637436
60277;60276;8394;9637779
3626;3629;1310;1638024
3630;3626;1311;1638318
20392;20254;2077;2638024
3909;3851;2078;2638122
4228;3846;2079;2638759
6140;6140;4567;4638024
40063;40063;4568;4638073
6142;6142;4571;4638122
6773;6844;4601;4638171
6714;6790;4602;4638367
6897;6898;4603;4638465
6898;6855;4604;4638857
54817;54789;5087;5638024
8672;9292;5088;5638220
9077;8672;5089;5638563
8429;8460;6251;6638007
8452;8452;6252;6638211
8460;8429;6253;6638415
9915;9915;6254;6638721
9917;9917;6255;6638874
8485;8431;6256;6638925
50010;9550;7112;7638024
8265;9535;7114;7638367
9535;8265;7115;7638465
8067;8161;7117;7638955
60277;60310;8394;9638024
60312;60274;8395;9638073
60314;60289;8396;9638661
60316;60246;8397;9638906
3632;16073;1312;1639004
3738;16260;1313;1639445
3743;3615;1314;1639788
4228;3896;2079;2639004
3878;3917;2080;2639200
